"ID","ticker_1","fullname_1","name_1","organization_type_1","publicated_1","ticker_2","fullname_2","name_2","country_code_2","organization_type_2","publicated_2","contract_content","contract_note","contract_category","contract_RD","cooperate_direction","starting_year","end_year","terminated_condition","terminated_condition_content","filed_year","privacy_policy","restrictions","sector","update_time"
"12","1583","程泰機械","程泰","公司","1",\N,"日本 KIRIU 公司","KIRIU","日本","公司","0","KVL25-S2 和",\N,"委託製造","1","0","2005",\N,"1","終止合約提出後","2008","0","1.未經同意不可轉讓
給第三者製作。
2.在 OEM 之情況下,
不能有類似的產品販
賣給第三者。","智慧科技","2021-06-28 22:31:50"
"13","1583","程泰機械","程泰","公司","1",\N,"日本 KIRIU 公司","KIRIU","日本","公司","0","KVL25-S2 和",\N,"委託製造","1","0","2005",\N,"1","終止合約提出後","2007","0","1.未經同意不可轉讓
給第三者製作。
2.在 OEM 之情況下,
不能有類似的產品販
賣給第三者。","智慧科技","2021-06-28 22:31:50"
"14","1583","程泰機械","程泰","公司","1",\N,"日本 KIRIU 公司","KIRIU","日本","公司","0","KVL25-S2 和",\N,"委託製造","1","0","2005",\N,"1","終止合約提出後","2006","0","1.未經同意不可轉讓
給第三者製作。
2.在 OEM 之情況下,
不能有類似的產品販
賣給第三者。","智慧科技","2021-06-28 22:31:50"
"15","2105","正新橡膠工業","正心","公司","1",\N,"日本東洋橡膠株式會社","東洋橡膠","日本","公司","0","組車輪胎開發",\N,"合作開發","1","0","2002","2004","1",\N,"2003","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"16","2105","正新橡膠工業","正心","公司","1",\N,"日本東洋橡膠株式會社","東洋橡膠","日本","公司","0","組車輪胎開發",\N,"合作開發","1","0","2002","2004","1",\N,"2002","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"17","2105","正新橡膠工業","正心","公司","1",\N,"日本東洋橡膠株式會社","東洋橡膠","日本","公司","0","組車輪胎開發",\N,"合作開發","1","0","2002","2004","1",\N,"2001","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"18","2105","正新橡膠工業","正心","公司","1",\N,"日本東洋橡膠株式會社","東洋橡膠","日本","公司","0","組車輪胎開發",\N,"合作開發","1","0","2000","2001","1",\N,"1999","0",\N,"智慧科技","2021-06-28 22:31:50"
"19","2105","正新橡膠工業","正心","公司","1",\N,"日本東洋橡膠株式會社","東洋橡膠","日本","公司","0","組車輪胎開發",\N,"合作開發","1","0","1998","2000","1",\N,"1998","0",\N,"智慧科技","2021-06-28 22:31:50"
"20","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2025","1",\N,"2019","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"21","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2025","1",\N,"2018","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"22","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2025","1",\N,"2017","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"23","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2025","1",\N,"2016","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"24","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2025","1",\N,"2015","0","1.對東洋所提供之胎面花紋之產品除可售予國瑞汽車及國內補修市場外,非東洋同意,不得外銷。
2.契約期間內正新應用到東洋的任何專利所生產銷售的產品,正新及產品顧客均不受約束。
3.對東洋提供之技術資料,在正新內實施時發生任何品質上的損失東洋不負責。","智慧科技","2021-06-28 22:31:50"
"25","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005",\N,"1","雙方終止日止","2015","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"26","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006",\N,"1","雙方終止日止","2015","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"27","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2013","2021","1",\N,"2015","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"28","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2013","2021","1",\N,"2015","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"29","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2023","1",\N,"2014","0","依約授與本公司之權利
和授權,如未經三菱
自動車事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"30","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005",\N,"1","雙方終止日止","2014","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"31","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006",\N,"1","雙方終止日止","2014","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"32","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2013","2021","1",\N,"2014","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"33","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2013","2021","1",\N,"2014","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"34","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2023","1",\N,"2013","0","""依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。""","智慧科技","2021-06-28 22:31:50"
"35","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005",\N,"1","雙方終止日止","2013","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"36","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006",\N,"1","雙方終止日止","2013","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"37","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2013","2021","1",\N,"2013","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"38","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2013","2021","1",\N,"2013","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"39","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2023","1",\N,"2012","0","""依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。""","智慧科技","2021-06-28 22:31:50"
"40","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2012","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"41","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006","2016","1",\N,"2012","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"42","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2005","2018","1",\N,"2010","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"43","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2010","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"44","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006","2016","1",\N,"2010","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"45","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2004","2016","1",\N,"2009","0","依約授與本公司之權利和
授權,如未經三菱自動車
事先書面同意,不得擅自
將此授權或其他任何性質
的權利轉讓或轉授權與他
人。","智慧科技","2021-06-28 22:31:50"
"46","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2009","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"47","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006","2016","1",\N,"2009","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"48","2204","中華汽車工業","中華","公司","1",\N,"Chrysler International Corporation","Chrysler","英國","公司","0","本公司可依美國克萊斯勒所",\N,"授權","1","2","2004",\N,"0",\N,"2009","0","依約授與本公司之權利和
授權,如未經美國克萊斯
勒事先書面同意,不得擅
自將此授權或其他任何性
質的權利轉讓或轉授權與
他人。","智慧科技","2021-06-28 22:31:50"
"49","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2004","2016","1",\N,"2008","0","依約授與本公司之權利和
授權,如未經三菱自動車
事先書面同意,不得擅自
將此授權或其他任何性質
的權利轉讓或轉授權與他
人。","智慧科技","2021-06-28 22:31:50"
"50","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2008","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"51","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006","2016","1",\N,"2008","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"52","2204","中華汽車工業","中華","公司","1",\N,"Chrysler International Corporation","Chrysler","英國","公司","0","本公司可依美國克萊斯勒所",\N,"授權","1","2","2004",\N,"0",\N,"2008","0","依約授與本公司之權利和
授權,如未經美國克萊斯
勒事先書面同意,不得擅
自將此授權或其他任何性
質的權利轉讓或轉授權與
他人。","智慧科技","2021-06-28 22:31:50"
"53","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2004","2016","1",\N,"2007","0","依約授與本公司之權利和
授權,如未經三菱自動車
事先書面同意,不得擅自
將此授權或其他任何性質
的權利轉讓或轉授權與他
人。","智慧科技","2021-06-28 22:31:50"
"54","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2007","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"55","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006","2016","1",\N,"2007","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"56","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2004","2008","1",\N,"2006","0","依約授與本公司之權利和
授權,如未經三菱自動車
事先書面同意,不得擅自
將此授權或其他任何性質
的權利轉讓或轉授權與他","智慧科技","2021-06-28 22:31:50"
"57","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2006","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"58","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2006","2016","1",\N,"2006","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"59","2204","中華汽車工業","中華","公司","1",\N,"Chrysler International Corporation","Chrysler","英國","公司","0","本公司可依美國克萊斯勒所",\N,"授權","1","2","2004",\N,"0",\N,"2006","0","依約授與本公司之權利和
授權,如未經美國克萊斯
勒事先書面同意,不得擅
自將此授權或其他任何性
質的權利轉讓或轉授權與
他人。","智慧科技","2021-06-28 22:31:50"
"60","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2004","2008","1",\N,"2005","0","依約授與本公司之權利和
授權,如未經三菱自動車
事先書面同意,不得擅自
將此授權或其他任何性質
的權利轉讓或轉授權與他
人。","智慧科技","2021-06-28 22:31:50"
"61","2204","中華汽車工業","中華","公司","1",\N,"日本三菱 FUSO","三菱FTB","日本","公司","0","本公司可依三菱 FUSO TRUCK‧",\N,"授權","1","2","2005","2015","1",\N,"2005","0","依約授與本公司之權利
和授權,如未經三菱
FUSO 事先書面同意,不
得擅自將此授權或其他
任何性質的權利轉讓或
轉授權與他人。","智慧科技","2021-06-28 22:31:50"
"62","2204","中華汽車工業","中華","公司","1",\N,"戴姆勒克萊斯股份有限公司","戴姆勒克萊斯","美國","公司","0","本公司可依戴姆勒克萊斯股份有限公司(美國)所提供之圖樣規格及一切技術資料，製造Town and Country車之零組件及汽車，戴姆勒克萊斯股份有限公司(美國)並會派人協助解決製造技術問題。",\N,"授權","1","2","2004",\N,"0",\N,"2005","0","依約授與本公司之權利和
授權,如未經戴姆勒克萊斯勒股份有限公司(美國)事先書面同意,不得擅
自將此授權或其他任何性
質的權利轉讓或轉授權與
他人。","智慧科技","2021-06-28 22:31:50"
"63","2204","中華汽車工業","中華","公司","1",\N,"日本三菱自動車工業株式會社","三菱自動車","日本","公司","0","本公司可依三菱自動車工業株式會社所提供之圖樣規格及一切技術資料，製造，銷售三菱自動車設計之零組件及汽車，三菱自動車並隨時應本公司之要求，派人員席解決製造技術問題。",\N,"授權","1","2","2004","2008","1",\N,"2004","0","依約授與本公司之權利和
授權,如未經三菱自動車
事先書面同意,不得擅自
將此授權或其他任何性質
的權利轉讓或轉授權與他
人。","智慧科技","2021-06-28 22:31:50"
"64","2204","中華汽車工業","中華","公司","1",\N,"戴姆勒克萊斯股份有限公司","戴姆勒克萊斯","美國","公司","0","本公司可依戴姆勒克萊斯股份有限公司(美國)所提供之圖樣規格及一切技術資料，製造Town and Country車之零組件及汽車，戴姆勒克萊斯股份有限公司(美國)並會派人協助解決製造技術問題。",\N,"授權","1","2","2004",\N,"0",\N,"2004","0","""依約授與本公司之權利和
授權,如未經戴姆勒克萊斯勒股份有限公司(美國)事先書面同意,不得擅
自將此授權或其他任何性
質的權利轉讓或轉授權與
他人。""","智慧科技","2021-06-28 22:31:50"
