"id","ticker","sector","type","update_time"
"216","6190","IOT","上櫃","2021-06-28 22:33:32"
"217","6241","IOT","上櫃","2021-06-28 22:33:32"
"218","6263","IOT","上櫃","2021-06-28 22:33:32"
"219","8048","IOT","上櫃","2021-06-28 22:33:32"
"220","3163","IOT","上櫃","2021-06-28 22:33:32"
"221","3306","IOT","上櫃","2021-06-28 22:33:32"
"222","3491","IOT","上櫃","2021-06-28 22:33:32"
"223","3558","IOT","上櫃","2021-06-28 22:33:32"
"224","3564","IOT","上櫃","2021-06-28 22:33:32"
"225","3632","IOT","上櫃","2021-06-28 22:33:32"
"226","4909","IOT","上櫃","2021-06-28 22:33:32"
"227","4979","IOT","上櫃","2021-06-28 22:33:32"
"228","6143","IOT","上櫃","2021-06-28 22:33:32"
"229","6218","IOT","上櫃","2021-06-28 22:33:32"
"230","6245","IOT","上櫃","2021-06-28 22:33:32"
"231","6417","IOT","上櫃","2021-06-28 22:33:32"
"232","6426","IOT","上櫃","2021-06-28 22:33:32"
"233","6465","IOT","上櫃","2021-06-28 22:33:32"
"234","6470","IOT","上櫃","2021-06-28 22:33:32"
"235","6486","IOT","上櫃","2021-06-28 22:33:32"
"236","6514","IOT","上櫃","2021-06-28 22:33:32"
"237","6530","IOT","上櫃","2021-06-28 22:33:32"
"238","6561","IOT","上櫃","2021-06-28 22:33:32"
"239","6588","IOT","上櫃","2021-06-28 22:33:32"
"240","8034","IOT","上櫃","2021-06-28 22:33:32"
"241","8059","IOT","上櫃","2021-06-28 22:33:32"
"242","3093","IOT","上櫃","2021-06-28 22:33:32"
"243","3131","IOT","上櫃","2021-06-28 22:33:32"
"244","3289","IOT","上櫃","2021-06-28 22:33:32"
"245","3324","IOT","上櫃","2021-06-28 22:33:32"
"246","3402","IOT","上櫃","2021-06-28 22:33:32"
"247","3541","IOT","上櫃","2021-06-28 22:33:32"
"248","5493","IOT","上櫃","2021-06-28 22:33:32"
"249","6438","IOT","上櫃","2021-06-28 22:33:32"
"250","8085","IOT","上櫃","2021-06-28 22:33:32"
"251","8183","IOT","上櫃","2021-06-28 22:33:32"
"252","2640","IOT","上櫃","2021-06-28 22:33:32"
"253","5450","IOT","上櫃","2021-06-28 22:33:32"
"254","6199","IOT","上櫃","2021-06-28 22:33:32"
"255","8342","IOT","上櫃","2021-06-28 22:33:32"
"256","8916","IOT","上櫃","2021-06-28 22:33:32"
"257","6679","IOT","上櫃","2021-06-28 22:33:32"
"258","6425","IOT","上櫃","2021-06-28 22:33:32"
"259","6732","IOT","上櫃","2021-06-28 22:33:32"
"260","6716","IOT","上櫃","2021-06-28 22:33:32"
"261","3499","IOT","上櫃","2021-06-28 22:33:32"
"262","3684","IOT","上櫃","2021-06-28 22:33:32"
"263","4903","IOT","上櫃","2021-06-28 22:33:32"
"264","5353","IOT","上櫃","2021-06-28 22:33:32"
"265","6109","IOT","上櫃","2021-06-28 22:33:32"
"266","6163","IOT","上櫃","2021-06-28 22:33:32"
"267","8097","IOT","上櫃","2021-06-28 22:33:32"
"268","8176","IOT","上櫃","2021-06-28 22:33:32"
"269","3710","IOT","上櫃","2021-06-28 22:33:32"
"270","5345","IOT","上櫃","2021-06-28 22:33:32"
"271","6284","IOT","上櫃","2021-06-28 22:33:32"
"272","5209","IOT","上櫃","2021-06-28 22:33:32"
"273","8099","IOT","上櫃","2021-06-28 22:33:32"
"274","4995","IOT","上櫃","2021-06-28 22:33:32"
"275","6697","IOT","上櫃","2021-06-28 22:33:32"
"276","6642","IOT","上櫃","2021-06-28 22:33:32"
"277","6680","IOT","上櫃","2021-06-28 22:33:32"
"278","6516","IOT","上櫃","2021-06-28 22:33:32"
"279","6643","IOT","上櫃","2021-06-28 22:33:32"
"280","3597","IOT","上櫃","2021-06-28 22:33:32"
"281","3097","IOT","興櫃","2021-06-28 22:33:32"
"282","8119","IOT","興櫃","2021-06-28 22:33:32"
"283","8045","IOT","興櫃","2021-06-28 22:33:32"
"284","6689","IOT","興櫃","2021-06-28 22:33:32"
"285","5292","IOT","興櫃","2021-06-28 22:33:32"
"286","6728","IOT","興櫃","2021-06-28 22:33:32"
"287","8495","IOT","興櫃","2021-06-28 22:33:32"
"288","6515","IOT","興櫃","2021-06-28 22:33:32"
"289","6735","IOT","興櫃","2021-06-28 22:33:32"
"290","6731","IOT","興櫃","2021-06-28 22:33:32"
"291","6786","IOT","興櫃","2021-06-28 22:33:32"
"292","6752","IOT","興櫃","2021-06-28 22:33:32"
"293","6708","IOT","興櫃","2021-06-28 22:33:32"
"294","3138","IOT","興櫃","2021-06-28 22:33:32"
"295","3391","IOT","興櫃","2021-06-28 22:33:32"
"296","3674","IOT","興櫃","2021-06-28 22:33:32"
"297","6403","IOT","興櫃","2021-06-28 22:33:32"
"298","4980","IOT","興櫃","2021-06-28 22:33:32"
"299","6529","IOT","興櫃","2021-06-28 22:33:32"
"300","6565","IOT","興櫃","2021-06-28 22:33:32"
"301","6648","IOT","興櫃","2021-06-28 22:33:32"
"302","6699","IOT","興櫃","2021-06-28 22:33:32"
"303","4945","IOT","興櫃","2021-06-28 22:33:32"
"304","6728","IOT","興櫃","2021-06-28 22:33:32"
"305","7553","IOT","創櫃","2021-06-28 22:33:32"
"306","7510","IOT","","2021-06-28 22:33:32"
"307","1504","AI","上市","2021-06-28 22:33:32"
"308","1604","AI","上市","2021-06-28 22:33:32"
"309","1605","AI","上市","2021-06-28 22:33:32"
"310","2049","AI","上市","2021-06-28 22:33:32"
"311","2201","AI","上市","2021-06-28 22:33:32"
"312","2207","AI","上市","2021-06-28 22:33:32"
"313","2301","AI","上市","2021-06-28 22:33:32"
"314","2317","AI","上市","2021-06-28 22:33:32"
"315","2321","AI","上市","2021-06-28 22:33:32"
"316","2324","AI","上市","2021-06-28 22:33:32"
"317","2331","AI","上市","2021-06-28 22:33:32"
"318","2332","AI","上市","2021-06-28 22:33:32"
"319","2344","AI","上市","2021-06-28 22:33:32"
"320","2345","AI","上市","2021-06-28 22:33:32"
"321","2347","AI","上市","2021-06-28 22:33:32"
"322","2352","AI","上市","2021-06-28 22:33:32"
"323","2353","AI","上市","2021-06-28 22:33:32"
"324","2356","AI","上市","2021-06-28 22:33:32"
"325","2357","AI","上市","2021-06-28 22:33:32"
"326","2360","AI","上市","2021-06-28 22:33:32"
"327","2371","AI","上市","2021-06-28 22:33:32"
"328","2373","AI","上市","2021-06-28 22:33:32"
"329","2374","AI","上市","2021-06-28 22:33:32"
"330","2376","AI","上市","2021-06-28 22:33:32"
"331","2379","AI","上市","2021-06-28 22:33:32"
"332","2382","AI","上市","2021-06-28 22:33:32"
"333","2388","AI","上市","2021-06-28 22:33:32"
"334","2395","AI","上市","2021-06-28 22:33:32"
"335","2397","AI","上市","2021-06-28 22:33:32"
"336","2401","AI","上市","2021-06-28 22:33:32"
"337","2402","AI","上市","2021-06-28 22:33:32"
"338","2405","AI","上市","2021-06-28 22:33:32"
"339","2409","AI","上市","2021-06-28 22:33:32"
"340","2412","AI","上市","2021-06-28 22:33:32"
"341","2417","AI","上市","2021-06-28 22:33:32"
"342","2425","AI","上市","2021-06-28 22:33:32"
"343","2433","AI","上市","2021-06-28 22:33:32"
"344","2439","AI","上市","2021-06-28 22:33:32"
"345","2448","AI","上市","2021-06-28 22:33:32"
"346","2453","AI","上市","2021-06-28 22:33:32"
"347","2454","AI","上市","2021-06-28 22:33:32"
"348","2458","AI","上市","2021-06-28 22:33:32"
"349","2465","AI","上市","2021-06-28 22:33:32"
"350","2468","AI","上市","2021-06-28 22:33:32"
"351","2474","AI","上市","2021-06-28 22:33:32"
"352","2480","AI","上市","2021-06-28 22:33:32"
"353","2495","AI","上市","2021-06-28 22:33:32"
"354","2498","AI","上市","2021-06-28 22:33:32"
"355","2801","AI","上市","2021-06-28 22:33:32"
"356","2816","AI","上市","2021-06-28 22:33:32"
"357","2823","AI","上市","2021-06-28 22:33:32"
"358","2834","AI","上市","2021-06-28 22:33:32"
"359","2845","AI","上市","2021-06-28 22:33:32"
"360","2850","AI","上市","2021-06-28 22:33:32"
"361","2880","AI","上市","2021-06-28 22:33:32"
"362","2881","AI","上市","2021-06-28 22:33:32"
"363","2882","AI","上市","2021-06-28 22:33:32"
"364","2883","AI","上市","2021-06-28 22:33:32"
"365","2884","AI","上市","2021-06-28 22:33:32"
"366","2885","AI","上市","2021-06-28 22:33:32"
"367","2886","AI","上市","2021-06-28 22:33:32"
"368","2887","AI","上市","2021-06-28 22:33:32"
"369","2888","AI","上市","2021-06-28 22:33:32"
"370","2890","AI","上市","2021-06-28 22:33:32"
"371","2891","AI","上市","2021-06-28 22:33:32"
"372","2892","AI","上市","2021-06-28 22:33:32"
"373","2897","AI","上市","2021-06-28 22:33:32"
"374","3008","AI","上市","2021-06-28 22:33:32"
"375","3022","AI","上市","2021-06-28 22:33:32"
"376","3024","AI","上市","2021-06-28 22:33:32"
"377","3029","AI","上市","2021-06-28 22:33:32"
"378","3034","AI","上市","2021-06-28 22:33:32"
"379","3035","AI","上市","2021-06-28 22:33:32"
"380","3038","AI","上市","2021-06-28 22:33:32"
"381","3045","AI","上市","2021-06-28 22:33:32"
"382","3046","AI","上市","2021-06-28 22:33:32"
"383","3057","AI","上市","2021-06-28 22:33:32"
"384","3059","AI","上市","2021-06-28 22:33:32"
"385","3130","AI","上市","2021-06-28 22:33:32"
"386","3231","AI","上市","2021-06-28 22:33:32"
"387","3356","AI","上市","2021-06-28 22:33:32"
"388","3443","AI","上市","2021-06-28 22:33:32"
"389","3454","AI","上市","2021-06-28 22:33:32"
"390","3481","AI","上市","2021-06-28 22:33:32"
"391","3528","AI","上市","2021-06-28 22:33:32"
"392","3588","AI","上市","2021-06-28 22:33:32"
"393","3661","AI","上市","2021-06-28 22:33:32"
"394","3706","AI","上市","2021-06-28 22:33:32"
"395","4904","AI","上市","2021-06-28 22:33:32"
"396","4938","AI","上市","2021-06-28 22:33:32"
"397","4952","AI","上市","2021-06-28 22:33:32"
"398","5203","AI","上市","2021-06-28 22:33:32"
"399","5388","AI","上市","2021-06-28 22:33:32"
"400","5880","AI","上市","2021-06-28 22:33:32"
"401","6005","AI","上市","2021-06-28 22:33:32"
"402","6152","AI","上市","2021-06-28 22:33:32"
"403","6166","AI","上市","2021-06-28 22:33:32"
"404","6183","AI","上市","2021-06-28 22:33:32"
"405","6206","AI","上市","2021-06-28 22:33:32"
"406","6214","AI","上市","2021-06-28 22:33:32"
"407","6281","AI","上市","2021-06-28 22:33:32"
"408","6285","AI","上市","2021-06-28 22:33:32"
"409","6412","AI","上市","2021-06-28 22:33:32"
"410","6531","AI","上市","2021-06-28 22:33:32"
"411","6533","AI","上市","2021-06-28 22:33:32"
"412","6579","AI","上市","2021-06-28 22:33:32"
"413","8046","AI","上市","2021-06-28 22:33:32"
"414","8201","AI","上市","2021-06-28 22:33:32"
"415","8210","AI","上市","2021-06-28 22:33:32"
"416","8271","AI","上市","2021-06-28 22:33:32"
"417","8454","AI","上市","2021-06-28 22:33:32"
"418","910861","AI","上市","2021-06-28 22:33:32"
"419","912000","AI","上市","2021-06-28 22:33:32"
"420","3088","AI","上櫃","2021-06-28 22:33:32"
"421","3131","AI","上櫃","2021-06-28 22:33:32"
"422","3147","AI","上櫃","2021-06-28 22:33:32"
"423","3202","AI","上櫃","2021-06-28 22:33:32"
"424","3227","AI","上櫃","2021-06-28 22:33:32"
"425","3260","AI","上櫃","2021-06-28 22:33:32"
"426","3289","AI","上櫃","2021-06-28 22:33:32"
"427","3293","AI","上櫃","2021-06-28 22:33:32"
"428","3360","AI","上櫃","2021-06-28 22:33:32"
"429","3455","AI","上櫃","2021-06-28 22:33:32"
"430","3479","AI","上櫃","2021-06-28 22:33:32"
"431","3521","AI","上櫃","2021-06-28 22:33:32"
"432","3540","AI","上櫃","2021-06-28 22:33:32"
"433","3563","AI","上櫃","2021-06-28 22:33:32"
"434","3594","AI","上櫃","2021-06-28 22:33:32"
"435","3632","AI","上櫃","2021-06-28 22:33:32"
"436","4160","AI","上櫃","2021-06-28 22:33:32"
"437","4188","AI","上櫃","2021-06-28 22:33:32"
"438","4529","AI","上櫃","2021-06-28 22:33:32"
"439","4947","AI","上櫃","2021-06-28 22:33:32"
"440","4953","AI","上櫃","2021-06-28 22:33:32"
"441","5202","AI","上櫃","2021-06-28 22:33:32"
"442","5211","AI","上櫃","2021-06-28 22:33:32"
"443","5289","AI","上櫃","2021-06-28 22:33:32"
"444","5347","AI","上櫃","2021-06-28 22:33:32"
"445","5351","AI","上櫃","2021-06-28 22:33:32"
"446","5371","AI","上櫃","2021-06-28 22:33:32"
"447","5410","AI","上櫃","2021-06-28 22:33:32"
"448","5474","AI","上櫃","2021-06-28 22:33:32"
"449","5478","AI","上櫃","2021-06-28 22:33:32"
"450","5481","AI","上櫃","2021-06-28 22:33:32"
"451","5820","AI","上櫃","2021-06-28 22:33:32"
"452","5864","AI","上櫃","2021-06-28 22:33:32"
"453","5903","AI","上櫃","2021-06-28 22:33:32"
"454","6016","AI","上櫃","2021-06-28 22:33:32"
"455","6023","AI","上櫃","2021-06-28 22:33:32"
"456","6104","AI","上櫃","2021-06-28 22:33:32"
"457","6148","AI","上櫃","2021-06-28 22:33:32"
"458","6150","AI","上櫃","2021-06-28 22:33:32"
"459","6163","AI","上櫃","2021-06-28 22:33:32"
"460","6180","AI","上櫃","2021-06-28 22:33:32"
"461","6187","AI","上櫃","2021-06-28 22:33:32"
"462","6190","AI","上櫃","2021-06-28 22:33:32"
"463","6218","AI","上櫃","2021-06-28 22:33:32"
"464","6231","AI","上櫃","2021-06-28 22:33:32"
"465","6247","AI","上櫃","2021-06-28 22:33:32"
"466","6261","AI","上櫃","2021-06-28 22:33:32"
"467","6419","AI","上櫃","2021-06-28 22:33:32"
"468","6510","AI","上櫃","2021-06-28 22:33:32"
"469","6560","AI","上櫃","2021-06-28 22:33:32"
"470","6561","AI","上櫃","2021-06-28 22:33:32"
"471","6569","AI","上櫃","2021-06-28 22:33:32"
"472","6590","AI","上櫃","2021-06-28 22:33:32"
"473","6643","AI","上櫃","2021-06-28 22:33:32"
"474","8044","AI","上櫃","2021-06-28 22:33:32"
"475","8050","AI","上櫃","2021-06-28 22:33:32"
"476","8069","AI","上櫃","2021-06-28 22:33:32"
"477","8099","AI","上櫃","2021-06-28 22:33:32"
"478","8299","AI","上櫃","2021-06-28 22:33:32"
"479","8403","AI","上櫃","2021-06-28 22:33:32"
"480","8409","AI","上櫃","2021-06-28 22:33:32"
"481","8436","AI","上櫃","2021-06-28 22:33:32"
"482","8477","AI","上櫃","2021-06-28 22:33:32"
"483","8938","AI","上櫃","2021-06-28 22:33:32"
"484","4151","AI","興櫃","2021-06-28 22:33:32"
"485","4980","AI","興櫃","2021-06-28 22:33:32"
"486","5240","AI","興櫃","2021-06-28 22:33:32"
"487","6468","AI","興櫃","2021-06-28 22:33:32"
"488","6516","AI","興櫃","2021-06-28 22:33:32"
"489","6529","AI","興櫃","2021-06-28 22:33:32"
"490","6565","AI","興櫃","2021-06-28 22:33:32"
"491","6633","AI","興櫃","2021-06-28 22:33:32"
"492","6645","AI","興櫃","2021-06-28 22:33:32"
"493","6661","AI","興櫃","2021-06-28 22:33:32"
"494","6665","AI","興櫃","2021-06-28 22:33:32"
"495","6669","AI","興櫃","2021-06-28 22:33:32"
"496","6680","AI","興櫃","2021-06-28 22:33:32"
"497","6690","AI","興櫃","2021-06-28 22:33:32"
"498","6695","AI","興櫃","2021-06-28 22:33:32"
"499","8045","AI","興櫃","2021-06-28 22:33:32"
"500","8122","AI","興櫃","2021-06-28 22:33:32"
"501","8298","AI","興櫃","2021-06-28 22:33:32"
"502","8495","AI","興櫃","2021-06-28 22:33:32"
"503","1503","智慧製造","上市","2021-06-28 22:33:32"
"504","1504","智慧製造","上市","2021-06-28 22:33:32"
"505","1507","智慧製造","上市","2021-06-28 22:33:32"
"506","1515","智慧製造","上市","2021-06-28 22:33:32"
"507","1517","智慧製造","上市","2021-06-28 22:33:32"
"508","1522","智慧製造","上市","2021-06-28 22:33:32"
"509","1527","智慧製造","上市","2021-06-28 22:33:32"
"510","1530","智慧製造","上市","2021-06-28 22:33:32"
