ID,ticker_1,fullname_1,name_1,organization_type_1,publicated_1,ticker_2,fullname_2,name_2,country_code_2,organization_type_2,publicated_2,contract_content,contract_note,contract_category,contract_RD,cooperate_direction,starting_year,end_year,terminated_condition,terminated_condition_content,filed_year,privacy_policy,restrictions,sector,update_time
165,2303,聯華電子,聯電,公司,1,\N,"Freescale Semiconductor, Inc.",Freescale Semiconductor,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2005,2010,1,\N,2008,0,\N,智慧科技,########
166,2303,聯華電子,聯電,公司,1,\N,Renesas Technology Corp.,Renesas Technology,日本,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2006,2010,1,\N,2008,0,\N,智慧科技,########
167,2203,聯華電子,聯電,公司,1,\N,LSI Corporation,LSI,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2009,2012,1,\N,2008,0,\N,智慧科技,########
168,2303,聯華電子,聯電,公司,1,\N,Agere Systems Inc.,Agere Systems,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2004,2007,1,\N,2007,0,\N,智慧科技,########
169,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,2006,2010,1,\N,2007,0,\N,智慧科技,########
170,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2007,0,\N,智慧科技,########
171,2303,聯華電子,聯電,公司,1,\N,"Freescale Semiconductor, Inc.",Freescale Semiconductor,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2005,2010,1,\N,2007,0,\N,智慧科技,########
172,2303,聯華電子,聯電,公司,1,\N,Renesas Technology Corp.,Renesas Technology,日本,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2006,2010,1,\N,2007,0,\N,智慧科技,########
173,2303,聯華電子,聯電,公司,1,\N,Agere Systems Inc.,Agere Systems,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2004,2008,1,\N,2006,0,\N,智慧科技,########
174,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,2006,2010,1,\N,2006,0,\N,智慧科技,########
175,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2006,0,\N,智慧科技,########
176,2303,聯華電子,聯電,公司,1,\N,"Freescale Semiconductor, Inc.",Freescale Semiconductor,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2005,2010,1,\N,2006,0,\N,智慧科技,########
177,2303,聯華電子,聯電,公司,1,\N,Renesas Technology Corp.,Renesas Technology,日本,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2006,2010,1,\N,2006,0,\N,智慧科技,########
178,2303,聯華電子,聯電,公司,1,\N,Agere Systems Inc.,Agere Systems,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2004,2008,1,\N,2005,0,\N,智慧科技,########
179,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,2006,2010,1,\N,2005,0,\N,智慧科技,########
180,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2005,0,\N,智慧科技,########
181,2303,聯華電子,聯電,公司,1,\N,"Freescale Semiconductor, Inc.",Freescale Semiconductor,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2005,2010,1,\N,2005,0,\N,智慧科技,########
182,2303,聯華電子,聯電,公司,1,\N,Agere Systems Inc.,Agere Systems,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,2004,2008,1,\N,2004,0,\N,智慧科技,########
183,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1998,2005,1,\N,2004,0,\N,智慧科技,########
184,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2004,0,\N,智慧科技,########
185,2303,聯華電子,聯電,公司,1,\N,American Telephone and Telegraph Corporation/Lucent Technologies GRL Corporation/Agere Systems Guardian Corporation/Agere Systems Inc.,American Telephone,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2003,0,\N,智慧科技,########
186,2303,聯華電子,聯電,公司,1,\N,Harris Corporation,Harris,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1997,2003,1,\N,2003,0,\N,智慧科技,########
187,2303,聯華電子,聯電,公司,1,\N,"Hitachi Consumer Electronics Co.,LTD",Hitachi,日本,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2003,0,\N,智慧科技,########
188,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1998,2005,1,\N,2003,0,\N,智慧科技,########
189,2303,聯華電子,聯電,公司,1,\N,IBM,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2003,0,\N,智慧科技,########
190,2303,聯華電子,聯電,公司,1,\N,American Telephone and Telegraph Corporation/Lucent Technologies GRL Corporation/Agere Systems Guardian Corporation/Agere Systems Inc.,American Telephone,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2002,0,\N,智慧科技,########
191,2303,聯華電子,聯電,公司,1,\N,Harris Corporation,Harris,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1997,2003,1,\N,2002,0,\N,智慧科技,########
192,2303,聯華電子,聯電,公司,1,\N,"Hitachi Consumer Electronics Co.,LTD",Hitachi,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2002,0,\N,智慧科技,########
193,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1998,2005,1,\N,2002,0,\N,智慧科技,########
194,2303,聯華電子,聯電,公司,1,\N,Motorola,Motorola,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1995,2002,1,\N,2002,0,\N,智慧科技,########
195,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2002,0,\N,智慧科技,########
196,2303,聯華電子,聯電,公司,1,\N,AT&T Corporation/Lucent Technologies GRL Corporation/Agere Systems Guardian Corporation,AT&T Corporation,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2001,0,\N,智慧科技,########
197,2303,聯華電子,聯電,公司,1,\N,Harris Corporation,Harris,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1997,2003,1,\N,2001,0,\N,智慧科技,########
198,2303,聯華電子,聯電,公司,1,\N,"Hitachi Consumer Electronics Co.,LTD",Hitachi,日本,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2001,0,\N,智慧科技,########
199,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1998,2005,1,\N,2001,0,\N,智慧科技,########
200,2303,聯華電子,聯電,公司,1,\N,Motorola,Motorola,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1995,2002,1,\N,2001,0,\N,智慧科技,########
201,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2001,0,\N,智慧科技,########
202,2303,聯華電子,聯電,公司,1,\N,"Advanced Micro Devices, Inc.",Advanced Micro Devices,美國,公司,0,本公司與AMD公司共同研發90奈米級65奈米製程技術，並在新加坡合資興建12吋晶圓廠，由AMD委託本公司為其製造之半導體產品,\N,合作開發,1,0,2002,\N,0,\N,2001,0,本公司與AMD同意避免:各自利用研發之製程技術，已從事對地方構成直接競爭之業務行為。,智慧科技,########
203,2303,聯華電子,聯電,公司,1,\N,AT&T Corporation/Lucent Technologies GRL Corporation/Agere Systems Guardian Corporation,AT&T Corporation,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2000,0,\N,智慧科技,########
204,2303,聯華電子,聯電,公司,1,\N,Harris Corporation,Harris,美國,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1997,2003,1,\N,2000,0,\N,智慧科技,########
205,2303,聯華電子,聯電,公司,1,\N,"Hitachi Consumer Electronics Co.,LTD",Hitachi,日本,公司,0,半導體製程、半導體裝置之專利交互授權,\N,授權,1,0,1999,2003,1,\N,2000,0,\N,智慧科技,########
206,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1998,2005,1,\N,2000,0,\N,智慧科技,########
207,2303,聯華電子,聯電,公司,1,\N,Motorola,Motorola,美國,公司,0,半導體製程、半導體裝置與半導體設計之專利交互授權,\N,授權,1,0,1995,2002,1,\N,2000,0,\N,智慧科技,########
208,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程、半導體裝置與記憶體之專利交互授權,\N,授權,1,0,1998,2007,1,\N,2000,0,\N,智慧科技,########
209,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,用於0.18微米， 0.15微米及0.13微米製程中ˇ哦先進CMOS Logic及eDRAM技術合作授權,\N,授權,1,0,\N,\N,\N,\N,2000,0,\N,智慧科技,########
210,2303,聯華電子,聯電,公司,1,\N,Infineon Technologies AG,Infineon Technologies,德國,公司,0,用於0.18微米， 0.15微米及0.13微米製程中ˇ哦先進CMOS Logic及eDRAM技術合作授權,\N,授權,1,0,\N,\N,\N,\N,2000,0,\N,智慧科技,########
211,2303,聯華電子,聯電,公司,1,\N,AT&T Corporation/Lucent Technologies GRL Corporation/Agere Systems Guardian Corporation,AT&T Corporation,美國,公司,0,用於0.18微米， 0.15微米及0.13微米製程中ˇ哦先進CMOS Logic及eDRAM技術合作授權,\N,授權,1,0,\N,\N,\N,\N,2000,0,\N,智慧科技,########
212,2303,聯華電子,聯電,公司,1,\N,ALCATEL LUCENT,ALCATEL LUCENT,法國,公司,0,半導體製程與半導體裝置之專利交互授權,\N,授權,1,4,\N,\N,\N,\N,2000,0,\N,智慧科技,########
213,2303,聯華電子,聯電,公司,1,\N,Harris Corporation,Harris,美國,公司,0,半導體製程與半導體裝置之專利交互授權,\N,授權,1,4,\N,\N,\N,\N,2000,0,\N,智慧科技,########
214,2303,聯華電子,聯電,公司,1,\N,國際商業機器公司,IBM,美國,公司,0,半導體製程與半導體裝置之專利交互授權,\N,授權,1,4,\N,\N,\N,\N,2000,0,\N,智慧科技,########
215,2303,聯華電子,聯電,公司,1,\N,Motorola,Motorola,美國,公司,0,半導體製程與半導體裝置之專利交互授權,\N,授權,1,4,\N,\N,\N,\N,2000,0,\N,智慧科技,########
216,2303,聯華電子,聯電,公司,1,\N,Texas Instruments Incorporated,Texas Instruments,美國,公司,0,半導體製程與半導體裝置之專利交互授權,\N,授權,1,4,\N,\N,\N,\N,2000,0,\N,智慧科技,########
217,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,台達與國立清華大學就先進智慧製造技術成立聯合研究計畫。,\N,合作研究,1,0,2019,2024,1,\N,2019,0,\N,智慧科技,########
218,2308,台達電子工業,台達電,公司,1,\N,秀傳醫療社團法人秀傳紀念醫院',秀傳 醫院,台灣,醫院,0,台達與秀傳紀念醫院就雲端數位病理影像管理與分析系統合作進行相關研究。,\N,合作研究,1,0,2019,2028,1,\N,2019,0,\N,智慧科技,########
219,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,台達與清華大學就人工智慧於鎖螺絲機之技術開發合作進行相關研究。,\N,合作研究,1,0,2019,2028,1,\N,2019,0,\N,智慧科技,########
220,2308,台達電子工業,台達電,公司,1,\N,國立台灣大學嚴慶齡工業發展基金會合設工業研究中心,台大嚴慶齡工業發展基金會,台灣,大學、中研院,0,台達與國立台灣大學嚴慶齡工業發展基金會合設工業研究中心就高速馬達電流諧波抑制使用諧振電路技術研究發展事宜進行合作開發。,\N,合作研究,1,0,2019,2020,1,\N,2019,0,\N,智慧科技,########
221,2308,台達電子工業,台達電,公司,1,\N,國立台灣大學嚴慶齡工業發展基金會合設工業研究中心,台大嚴慶齡工業發展基金會,台灣,大學、中研院,0,台達與國立台灣大學嚴慶齡工業發展基金會合設工業研究中心就工廠無人化載具之建構規劃事宜進行合作開發。,\N,合作研究,1,0,2019,2020,1,\N,2019,0,\N,智慧科技,########
222,2308,台達電子工業,台達電,公司,1,\N,國立中正大學,中正大學,台灣,大學、中研院,0,台達與國立中正大學就微電網硬件在環即時模擬系統進行相關研究。,\N,合作研究,1,0,2019,\N,1,至履約完畢為止,2019,0,\N,智慧科技,########
223,2308,台達電子工業,台達電,公司,1,\N,Monotype Hong Kong Limited,Monotype,中國,公司,0,台達自Monotype取得商用字體全球授權。,\N,授權,1,2,2019,2022,1,\N,2019,0,\N,智慧科技,########
224,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,台達與國立成功大學就檢體螢光影像之深度學習自動分析輔助篩檢系統進行合作開發。,\N,合作研究,1,1,2019,2024,1,\N,2018,0,研發技術成果為雙方共有,智慧科技,########
225,2308,台達電子工業,台達電,公司,1,\N,長庚大學,長庚,台灣,醫院,0,台達委託長庚大學開發聚合酶連鎖反應試劑與乾燥技術。,\N,委託研究,1,1,2019,2028,1,\N,2018,0,\N,智慧科技,########
226,2308,台達電子工業,台達電,公司,1,\N,國立台灣大學嚴慶齡工業發展基金會合設工業研究中心,台大嚴慶齡工業發展基金會,台灣,大學、中研院,0,台達委託國立台灣大學嚴慶齡工業發展基金會合設工業研究中心開發無人化載具之建構專案。,\N,委託研究,1,1,2019,2028,1,\N,2018,0,\N,智慧科技,########
227,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,台達與成功大學合作就先進工業技術執行聯合研發計畫。,\N,合作研究,1,0,2017,2022,1,\N,2017,0,\N,智慧科技,########
228,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,台達與清華大學就先進電機電子技術執行聯合研發計畫。,\N,合作研究,1,0,2017,2022,1,\N,2017,0,\N,智慧科技,########
229,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,台達與國立成功大學就流馬達直接轉矩控制前瞻技術進行研發。,\N,合作研究,1,0,2017,2019,1,\N,2017,0,\N,智慧科技,########
230,2308,台達電子工業,台達電,公司,1,2353,宏碁資訊服務股份有限公司,宏碁,台灣,公司,1,台達向宏碁採購軟體及服務。,\N,授權,1,1,2017,\N,0,\N,2017,0,\N,智慧科技,########
231,2308,台達電子工業,台達電,公司,1,6214,精誠軟體服務股份有限公司,精誠軟體,台灣,公司,1,台達向精誠採購軟體及人力支援服務。,\N,授權,1,1,2017,2020,1,\N,2017,0,\N,智慧科技,########
232,2308,台達電子工業,台達電,公司,1,\N,鈦思科技股份有限公司,鈦思科技,台灣,公司,0,Mathworks軟體授權合約。,\N,授權,1,2,2018,2020,1,\N,2017,0,\N,智慧科技,########
233,2308,台達電子工業,台達電,公司,1,\N,國立中正大學,中正大學,台灣,大學、中研院,0,台達與國立中正大學就微電網硬件在環即時模擬系統進行相關研究。,\N,合作研究,1,0,2017,2017,1,\N,2016,0,\N,智慧科技,########
234,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,台達與成功大學合作進行智慧養殖聯合研發計畫。,\N,合作研究,1,0,2016,2021,1,\N,2016,0,\N,智慧科技,########
235,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,台達與清華大學合作進行多階轉換器共同研發計畫。,\N,合作研究,1,0,2016,2017,1,\N,2016,0,\N,智慧科技,########
236,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,研究機構(財團法人),0,65kW~220kW級高速高功率馬達技術開發-馬達整合磁浮軸承驅控器商品化」先期授權,\N,授權,1,3,2016,2019,1,\N,2016,0,\N,智慧科技,########
237,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,研究機構(財團法人),0,台達自工業技術研究院取得空調設備技術授權。,\N,授權,1,2,2016,2018,1,\N,2016,0,\N,智慧科技,########
238,2308,台達電子工業,台達電,公司,1,\N,國立交通大學,RADVISION,台灣,大學、中研院,0,台達與交通大學合作進行智慧型室內視訊監控系統等合作研究計畫。,\N,合作研究,1,0,2015,2016,1,\N,2015,0,\N,智慧科技,########
239,2308,台達電子工業,台達電,公司,1,\N,國立中正大學,中正大學,台灣,大學、中研院,0,共同執行經濟部產學研價值創造計畫--「數位隱形牙套製作與齒列矯正系統開發及服務平台之建立計畫」。,\N,合作研究,1,0,2015,2017,1,\N,2015,0,\N,智慧科技,########
240,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,台達與國立成功大學就工業機器人之先進控制進行技術研發。,\N,合作研究,1,0,2015,2016,1,\N,2015,0,\N,智慧科技,########
241,2308,台達電子工業,台達電,公司,1,\N,國立陽明大學,陽明,台灣,大學、中研院,0,台達與陽明大學合作進行醫療設備之合作研發計畫。,\N,合作研究,1,0,2015,2016,1,\N,2015,0,\N,智慧科技,########
242,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,研究機構(財團法人),0,"台達與工研院就技術合作事項,成立框架協議,以規範未來前瞻性技術合作計劃之基本架構。",\N,合作研究,1,3,2014,2017,1,\N,2014,0,\N,智慧科技,########
243,2308,台達電子工業,台達電,公司,1,8374,羅昇企業股份有限公司,羅昇,台灣,公司,1,"合作申請經濟部工業局「主導性新產品開發輔
 導計畫」之「小型高速加工機全自製CNC控制
 器系統之主題式研發計畫」補助。",\N,合作研究,1,0,2014,2015,1,\N,2014,0,"雙方得依經濟部工業局實際核
 准金額及內容變更合約。",智慧科技,########
244,2308,台達電子工業,台達電,公司,1,\N,友士股份有限公司,友士,台灣,公司,0,"合作申請經濟部工業局「主導性新產品開發輔
 導計畫」之「小型高速加工機全自製CNC控制
 器系統之主題式研發計畫」補助。",\N,合作研究,1,0,2014,2015,1,\N,2014,0,"雙方得依經濟部工業局實際核
 准金額及內容變更合約。",智慧科技,########
245,2308,台達電子工業,台達電,公司,1,\N,國立交通大學,RADVISION,台灣,大學、中研院,0,"國立交通大學暨該校計畫主持人受科技部補助
 之專題研究計畫「雲端熱管理技術研究」之研
 究成果,授權予本公司使用。",\N,授權,1,2,2015,2016,1,\N,2014,0,"本公司應於大陸地區實施被授
 權技術時,應遵守「在大陸地
 區從事投資或技術合作許可辦
 法」等相關法規之規定。",智慧科技,########
246,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,"台達與清華大學合作進行智慧電網管理系統合
 作研究計畫。",\N,合作研究,1,0,2014,2015,1,\N,2014,0,\N,智慧科技,########
247,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,"台達與清華大學合作進行儲能元件關鍵材料合
 作研究計畫。",\N,合作研究,1,0,2014,2015,1,\N,2014,0,\N,智慧科技,########
248,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,大學、中研院,0,"台達自工研院取得自動控制器技術授權,可使
 用於台達之工業自動化產品。",\N,授權,1,2,2014,\N,0,授權永久有效,2014,0,\N,智慧科技,########
249,2308,台達電子工業,台達電,公司,1,\N,宏鼎資訊股份有限公司,宏鼎資訊,台灣,公司,0,"工業局智慧校園主題式科專委外開發暨場域服
 務合作合約。",\N,合作開發,1,0,2014,2015,1,\N,2014,0,\N,智慧科技,########
250,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「貼片式心律不整感
 應器之開發研究計畫」。",\N,合作研究,1,0,2014,2014,1,\N,2014,0,"計畫產出之特定技術及產品由
 雙方以百分之五十的方式共同
 所有。",智慧科技,########
251,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「應用自體螢光魚口
 腔癌之偵測與分析系統」。",\N,合作研究,1,0,2014,2014,1,\N,2014,0,"計畫產出之特定技術及產品由
 雙方以百分之五十的方式共同
 所有。",智慧科技,########
252,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「預防嬰兒猝死症候
 群支監視器設計」。",\N,合作研究,1,0,2014,2014,1,\N,2014,0,"計畫產出之特定技術及產品由
 雙方以百分之五十的方式共同
 所有。",智慧科技,########
253,2308,台達電子工業,台達電,公司,1,\N,國立交通大學,RADVISION,台灣,大學、中研院,0,"台達委託交通大學進行「研發創新的數位病理
 分析系統辨識受體基因突變以用於個人化醫
 療」研究計畫。",\N,委託研究,1,0,2014,2016,1,\N,2014,0,計畫產出之技術由雙方共有。,智慧科技,########
254,2308,台達電子工業,台達電,公司,1,9952,康軒文教事業股份有限公司,康軒文教,台灣,公司,1,"台達與康軒共同針對「NovoCampus教學素材
 雲端管理平台」進行合作開發。",\N,合作研究,1,0,2014,2016,1,\N,2014,0,"平雲端管理台一切軟硬體設
 計、程式或其他物件之智慧財
 產權歸台達所有;康軒提供之
 教學素材著作權仍歸屬康軒所
 有,但授權台達基於場域實驗
 與營運平台之目的使用。",智慧科技,########
255,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「成大台達聯合研發
 中心永續營運暨大樓管理計畫」。",\N,合作研究,1,0,2013,2013,1,\N,2013,0,"計畫產出之特定技術及產品由
 雙方以百分之五十的方式共同
 所有。",智慧科技,########
256,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,研究機構(財團法人),0,"財團法人精密機械研究發展中心為台達開發
 「編碼器自動組裝產線系統」。",\N,合作研究,1,2,2013,2013,1,\N,2013,0,"雙方同意因執行開發產出之智
 慧財產權為台達所有。",智慧科技,########
257,2308,台達電子工業,台達電,公司,1,6290,良維科技股份有限公司,良維科技,台灣,公司,1,"台達將其高壓電源接頭技術授權予良維科技使
 用,良維科技支付權利金。",\N,授權,1,1,2013,2014,1,\N,2013,0,\N,智慧科技,########
258,2308,台達電子工業,台達電,公司,1,\N,國立清華大學,清大,台灣,大學、中研院,0,"台達與清華大學合作進行「數位學習與閱讀研
 究計畫」。",\N,合作研究,1,0,2013,2014,1,\N,2013,0,"雙方同意因執行開發產出之智
 慧財產權為台達所有。",智慧科技,########
259,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,研究機構(財團法人),0,"工研院將「太陽光電元件技術資料」授權予台
 達使用實施。",\N,授權,1,2,2010,2020,1,\N,2013,0,\N,智慧科技,########
260,2308,台達電子工業,台達電,公司,1,2462,台灣良得電子股份有限公司,良得電子,台灣,公司,1,"台達將其高壓電源接頭技術授權予良得電子使
 用,良得電子支付權利金。",\N,授權,1,1,2011,2013,1,\N,2013,0,\N,智慧科技,########
261,2308,台達電子工業,台達電,公司,1,\N,榮豐電子國際股份有限公司,榮豐電子,台灣,公司,0,"台達將其高壓電源接頭技術授權予榮豐電子使
 用,榮豐電子支付權利金。",\N,授權,1,1,2013,2014,1,\N,2013,0,\N,智慧科技,########
262,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「可繞式CIGS
 太陽能電池阻障基版雜質擴散及改善並聯
 電組之研究計畫」。",\N,授權,1,0,2011,2012,1,\N,2012,0,"計畫產出之特定技術及產品由雙方以百分
 之五十的方式共同所有。",智慧科技,########
263,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「結合雲端計
 畫計算及行動通訊架構之遠端照護平台
 之雲端系統與行動通訊應用層之開發研
 究計畫」。",\N,授權,1,0,2011,2012,1,\N,2012,0,"計畫產出之特定技術及產品由雙方以百分
 之五十的方式共同所有。",智慧科技,########
264,2308,台達電子工業,台達電,公司,1,\N,國立中央大學,央大,台灣,大學、中研院,0,"中央大學與台達合作進行「白光LED之螢
 光粉封裝效率」之研究。",\N,授權,1,0,2011,2012,1,\N,2012,0,"計畫產出之特定技術及產品由雙方以百分
 之五十的方式共同所有。",智慧科技,########
265,2308,台達電子工業,台達電,公司,1,\N,國立中央大學,央大,台灣,大學、中研院,0,"中央大學與台達合作進行「色彩光源對彩
 色影像感知亮度之影響」之研究。",\N,授權,1,0,2011,2012,1,\N,2012,0,"計畫產出之特定技術及產品由雙方以百分
 之五十的方式共同所有,技術成果所衍生
 之商業利益應回饋中央大學。",智慧科技,########
266,2308,台達電子工業,台達電,公司,1,\N,財團法人工業技術研究院,工研院,台灣,研究機構(財團法人),0,"工研院將「太陽光電元件技術資料」授權
 予台達使用實施。",\N,授權,1,2,2010,2020,1,\N,2012,0,\N,智慧科技,########
267,2308,台達電子工業,台達電,公司,1,\N,財團法人資訊工業策進會,資策會,台灣,研究機構(財團法人),0,"資策會將「雲端物件儲存管理系統(cosa
 v.1.1-D)」授權予台達使用實施。",\N,授權,1,2,2012,2014,1,\N,2012,0,\N,智慧科技,########
268,2308,台達電子工業,台達電,公司,1,\N,財團法人資訊工業策進會,資策會,台灣,研究機構(財團法人),0,"台達委託資策會進行「CAFÉ-cosa雲儲存
 軟體」之客製化開發。",\N,合作研究,1,1,2012,2014,1,\N,2012,0,"雙方同意因執行該客製化開發產出之智慧
 財產權為台達所有。",智慧科技,########
269,2308,台達電子工業,台達電,公司,1,2462,台灣良得電子股份有限公司,良得電子,台灣,公司,1,"台達與良得就高壓電源接頭,進行授權。",\N,授權,1,1,2011,2013,1,\N,2012,0,良得同意因使用該技術向台達給付權利金。,智慧科技,########
270,2308,台達電子工業,台達電,公司,1,\N,榮豐電子國際股份有限公司,榮豐電子,台灣,公司,0,"台達與榮豐就高壓電源接頭,進行授權。",\N,授權,1,1,2013,2014,1,\N,2012,0,榮豐同意因使用該技術向台達給付權利,智慧科技,########
271,2308,台達電子工業,台達電,公司,1,\N,國立成功大學,成大,台灣,大學、中研院,0,"成功大學與台達合作進行「可繞式CIGS
 太陽能電池阻障基版雜質擴散及改善並聯
 電組之研究計畫」。",\N,授權,1,0,2011,2012,1,\N,2011,0,"計畫產出之特定技術及產品由
 雙方以百分之五十的方式共同
 所有。",智慧科技,########
